game_date,shirt_no,player_name,on_for,off_for
2003-09-06,14.0,Eugene Dadi,,15.0
2003-09-13,16.0,Alan Navarro,,17.0
2003-09-13,15.0,Ryan Taylor,,27.0
2003-09-13,8.0,Micky Mellon,6.0,
2003-09-13,6.0,Tyrone Loran,,8.0
2003-09-13,27.0,Chris Dagnall,15.0,
2003-09-13,17.0,Alex Hay,16.0,
2003-09-20,17.0,Alex Hay,27.0,
2003-09-20,27.0,Chris Dagnall,,17.0
2003-09-23,27.0,Chris Dagnall,7.0,
2003-09-23,15.0,Ryan Taylor,8.0,
2003-09-23,7.0,Iain Hume,,27.0
2003-09-23,8.0,Micky Mellon,,15.0
2003-09-27,7.0,Iain Hume,,15.0
2003-09-27,8.0,Micky Mellon,,11.0
2003-09-27,14.0,Eugene Dadi,,27.0
2003-09-27,27.0,Chris Dagnall,14.0,
2003-09-27,11.0,Shane Nicholson,8.0,
2003-09-27,15.0,Ryan Taylor,7.0,
2003-09-30,7.0,Iain Hume,14.0,
2003-09-30,14.0,Eugene Dadi,,7.0
2003-10-06,4.0,Graham Allen,15.0,
2003-10-06,17.0,Alex Hay,11.0,
2003-10-06,15.0,Ryan Taylor,,4.0
2003-10-06,11.0,Shane Nicholson,,17.0
2003-10-11,18.0,Danny Harrison,,16.0
2003-10-11,16.0,Alan Navarro,18.0,
2003-10-14,16.0,Alan Navarro,10.0,
2003-10-14,10.0,Gary Jones,,16.0
2003-10-18,14.0,Eugene Dadi,8.0,
2003-10-18,26.0,Steven Jennings,7.0,
2003-10-18,7.0,Iain Hume,,26.0
2003-10-18,8.0,Micky Mellon,,14.0
2003-10-21,10.0,Gary Jones,9.0,
2003-10-21,14.0,Eugene Dadi,8.0,
2003-10-21,26.0,Steven Jennings,2.0,
2003-10-21,9.0,Simon Haworth,,10.0
2003-10-21,8.0,Micky Mellon,,14.0
2003-10-21,2.0,Sean Connelly,,26.0
2003-10-25,7.0,Iain Hume,,26.0
2003-10-25,6.0,Tyrone Loran,,8.0
2003-10-25,18.0,Danny Harrison,,14.0
2003-10-25,14.0,Eugene Dadi,18.0,
2003-10-25,8.0,Micky Mellon,6.0,
2003-10-25,26.0,Steven Jennings,7.0,
2003-11-01,16.0,Alan Navarro,,10.0
2003-11-01,5.0,Ian Sharps,14.0,
2003-11-01,10.0,Gary Jones,16.0,
2003-11-01,14.0,Eugene Dadi,,5.0
2003-11-08,7.0,Iain Hume,,11.0
2003-11-08,11.0,Shane Nicholson,7.0,
2003-11-08,14.0,Eugene Dadi,,10.0
2003-11-08,10.0,Gary Jones,14.0,
2003-11-15,18.0,Danny Harrison,,15.0
2003-11-15,10.0,Gary Jones,7.0,
2003-11-15,15.0,Ryan Taylor,18.0,
2003-11-15,14.0,Eugene Dadi,23.0,
2003-11-15,23.0,David Beresford,,14.0
2003-11-15,7.0,Iain Hume,,10.0
2003-11-22,23.0,David Beresford,9.0,
2003-11-22,10.0,Gary Jones,14.0,
2003-11-22,14.0,Eugene Dadi,,10.0
2003-11-22,9.0,Simon Haworth,,23.0
2003-11-29,16.0,Alan Navarro,9.0,
2003-11-29,9.0,Simon Haworth,,16.0
2003-12-06,23.0,David Beresford,,15.0
2003-12-06,15.0,Ryan Taylor,23.0,
2003-12-06,14.0,Eugene Dadi,,17.0
2003-12-06,17.0,Alex Hay,14.0,
2003-12-13,5.0,Ian Sharps,14.0,
2003-12-13,14.0,Eugene Dadi,,5.0
2003-12-20,15.0,Ryan Taylor,6.0,
2003-12-20,6.0,Tyrone Loran,,15.0
2003-12-26,9.0,Simon Haworth,14.0,
2003-12-26,17.0,Alex Hay,22.0,
2003-12-26,14.0,Eugene Dadi,,9.0
2003-12-26,22.0,Paul Linwood,,17.0
2003-12-28,27.0,Chris Dagnall,7.0,
2003-12-28,23.0,David Beresford,22.0,
2003-12-28,7.0,Iain Hume,,27.0
2003-12-28,15.0,Ryan Taylor,17.0,
2003-12-28,22.0,Paul Linwood,,23.0
2003-12-28,17.0,Alex Hay,,15.0
2004-01-03,14.0,Eugene Dadi,7.0,
2004-01-03,16.0,Alan Navarro,5.0,
2004-01-03,7.0,Iain Hume,,14.0
2004-01-03,5.0,Ian Sharps,,16.0
2004-01-10,9.0,Simon Haworth,,27.0
2004-01-10,7.0,Iain Hume,,17.0
2004-01-10,27.0,Chris Dagnall,9.0,
2004-01-10,25.0,Neil Ashton,23.0,
2004-01-10,23.0,David Beresford,,25.0
2004-01-10,17.0,Alex Hay,7.0,
2004-01-13,23.0,David Beresford,,17.0
2004-01-13,7.0,Iain Hume,,16.0
2004-01-13,16.0,Alan Navarro,7.0,
2004-01-13,17.0,Alex Hay,23.0,
2004-01-17,14.0,Eugene Dadi,,17.0
2004-01-17,17.0,Alex Hay,14.0,
2004-01-24,17.0,Alex Hay,14.0,
2004-01-24,14.0,Eugene Dadi,,17.0
2004-01-27,3.0,Gareth Roberts,,22.0
2004-01-27,23.0,David Beresford,,16.0
2004-01-27,27.0,Chris Dagnall,14.0,
2004-01-27,22.0,Paul Linwood,3.0,
2004-01-27,16.0,Alan Navarro,23.0,
2004-01-27,14.0,Eugene Dadi,,27.0
2004-01-31,22.0,Paul Linwood,7.0,
2004-01-31,16.0,Alan Navarro,23.0,
2004-01-31,17.0,Alex Hay,14.0,
2004-01-31,7.0,Iain Hume,,22.0
2004-01-31,23.0,David Beresford,,16.0
2004-01-31,14.0,Eugene Dadi,,17.0
2004-02-14,22.0,Paul Linwood,26.0,
2004-02-14,11.0,Shane Nicholson,16.0,
2004-02-14,17.0,Alex Hay,14.0,
2004-02-14,14.0,Eugene Dadi,,17.0
2004-02-14,16.0,Alan Navarro,,11.0
2004-02-14,26.0,Steven Jennings,,22.0
2004-02-17,23.0,David Beresford,,11.0
2004-02-17,11.0,Shane Nicholson,23.0,
2004-02-17,17.0,Alex Hay,7.0,
2004-02-17,7.0,Iain Hume,,17.0
2004-02-21,14.0,Eugene Dadi,,11.0
2004-02-21,11.0,Shane Nicholson,14.0,
2004-02-21,23.0,David Beresford,30.0,
2004-02-21,10.0,Gary Jones,,17.0
2004-02-21,30.0,Ian Goodison,,23.0
2004-02-21,17.0,Alex Hay,10.0,
2004-02-24,23.0,David Beresford,,10.0
2004-02-24,4.0,Graham Allen,,11.0
2004-02-24,11.0,Shane Nicholson,4.0,
2004-02-24,10.0,Gary Jones,23.0,
2004-03-03,16.0,Alan Navarro,18.0,
2004-03-03,18.0,Danny Harrison,,16.0
2004-03-07,23.0,David Beresford,,11.0
2004-03-07,11.0,Shane Nicholson,23.0,
2004-03-10,11.0,Shane Nicholson,15.0,
2004-03-10,14.0,Eugene Dadi,,39.0
2004-03-10,39.0,Iffy Onuora,14.0,
2004-03-10,15.0,Ryan Taylor,,11.0
2004-03-13,6.0,Tyrone Loran,18.0,
2004-03-13,18.0,Danny Harrison,,6.0
2004-03-16,23.0,David Beresford,,14.0
2004-03-16,14.0,Eugene Dadi,23.0,
2004-03-20,15.0,Ryan Taylor,,39.0
2004-03-20,39.0,Iffy Onuora,15.0,
2004-03-24,7.0,Iain Hume,,17.0
2004-03-24,17.0,Alex Hay,7.0,
2004-03-27,11.0,Shane Nicholson,23.0,
2004-03-27,23.0,David Beresford,,11.0
2004-03-27,14.0,Eugene Dadi,,7.0
2004-03-27,16.0,Alan Navarro,8.0,
2004-03-27,7.0,Iain Hume,14.0,
2004-03-27,8.0,Micky Mellon,,16.0
2004-04-03,23.0,David Beresford,,2.0
2004-04-03,14.0,Eugene Dadi,,7.0
2004-04-03,2.0,Sean Connelly,23.0,
2004-04-03,7.0,Iain Hume,14.0,
2004-04-06,31.0,Paul Hall,,7.0
2004-04-06,7.0,Iain Hume,31.0,
2004-04-10,23.0,David Beresford,31.0,
2004-04-10,7.0,Iain Hume,14.0,
2004-04-10,14.0,Eugene Dadi,,7.0
2004-04-10,31.0,Paul Hall,,23.0
2004-04-12,2.0,Sean Connelly,6.0,
2004-04-12,6.0,Tyrone Loran,,2.0
2004-04-17,10.0,Gary Jones,,7.0
2004-04-17,6.0,Tyrone Loran,,2.0
2004-04-17,2.0,Sean Connelly,6.0,
2004-04-17,14.0,Eugene Dadi,,23.0
2004-04-17,23.0,David Beresford,14.0,
2004-04-17,7.0,Iain Hume,10.0,
2004-04-24,31.0,Paul Hall,,15.0
2004-04-24,10.0,Gary Jones,,17.0
2004-04-24,15.0,Ryan Taylor,31.0,
2004-04-24,30.0,Ian Goodison,,23.0
2004-04-24,17.0,Alex Hay,10.0,
2004-04-24,23.0,David Beresford,30.0,
2004-05-01,8.0,Micky Mellon,,6.0
2004-05-01,7.0,Iain Hume,,17.0
2004-05-01,31.0,Paul Hall,,15.0
2004-05-01,15.0,Ryan Taylor,31.0,
2004-05-01,17.0,Alex Hay,7.0,
2004-05-01,6.0,Tyrone Loran,8.0,
2004-05-08,14.0,Eugene Dadi,23.0,
2004-05-08,23.0,David Beresford,,14.0
2004-08-07,7.0,Iain Hume,,20.0
2004-08-07,10.0,Gary Jones,,14.0
2004-08-07,14.0,Eugene Dadi,10.0,
2004-08-07,20.0,David Beresford,7.0,
2004-08-10,18.0,Danny Harrison,34.0,
2004-08-10,14.0,Eugene Dadi,,12.0
2004-08-10,12.0,Calvin Zola,14.0,
2004-08-10,34.0,Jason McAteer,,18.0
2004-08-14,7.0,Iain Hume,,16.0
2004-08-14,18.0,Danny Harrison,34.0,
2004-08-14,34.0,Jason McAteer,,18.0
2004-08-14,16.0,Theodore Whitmore,7.0,
2004-08-14,14.0,Eugene Dadi,,12.0
2004-08-14,12.0,Calvin Zola,14.0,
2004-08-21,11.0,Paul Hall,,7.0
2004-08-21,7.0,Iain Hume,11.0,
2004-08-24,20.0,David Beresford,,19.0
2004-08-24,14.0,Eugene Dadi,12.0,
2004-08-24,19.0,Steven Jennings,20.0,
2004-08-24,18.0,Danny Harrison,8.0,
2004-08-24,8.0,Mark Rankine,,18.0
2004-08-24,12.0,Calvin Zola,,14.0
2004-08-27,18.0,Danny Harrison,,16.0
2004-08-27,15.0,Ian Goodison,,20.0
2004-08-27,12.0,Calvin Zola,,14.0
2004-08-27,14.0,Eugene Dadi,12.0,
2004-08-27,16.0,Theodore Whitmore,18.0,
2004-08-27,20.0,David Beresford,15.0,
2004-08-30,20.0,David Beresford,15.0,
2004-08-30,15.0,Ian Goodison,,20.0
2004-08-30,16.0,Theodore Whitmore,,6.0
2004-08-30,6.0,Tyrone Loran,16.0,
2004-08-30,14.0,Eugene Dadi,12.0,
2004-08-30,12.0,Calvin Zola,,14.0
2004-09-11,15.0,Ian Goodison,,6.0
2004-09-11,20.0,David Beresford,,7.0
2004-09-11,6.0,Tyrone Loran,15.0,
2004-09-11,7.0,Iain Hume,20.0,
2004-09-14,14.0,Eugene Dadi,12.0,
2004-09-14,7.0,Iain Hume,,20.0
2004-09-14,12.0,Calvin Zola,,14.0
2004-09-14,34.0,Jason McAteer,19.0,
2004-09-14,19.0,Steven Jennings,,34.0
2004-09-14,20.0,David Beresford,7.0,
2004-09-18,2.0,Ryan Taylor,,16.0
2004-09-18,16.0,Theodore Whitmore,2.0,
2004-09-18,21.0,Chris Dagnall,14.0,
2004-09-18,14.0,Eugene Dadi,,21.0
2004-09-21,16.0,Theodore Whitmore,,20.0
2004-09-21,12.0,Calvin Zola,14.0,
2004-09-21,20.0,David Beresford,16.0,
2004-09-21,14.0,Eugene Dadi,,12.0
2004-09-25,12.0,Calvin Zola,,14.0
2004-09-25,34.0,Jason McAteer,,19.0
2004-09-25,19.0,Steven Jennings,34.0,
2004-09-25,14.0,Eugene Dadi,12.0,
2004-09-25,20.0,David Beresford,,16.0
2004-09-25,16.0,Theodore Whitmore,20.0,
2004-10-02,16.0,Theodore Whitmore,20.0,
2004-10-02,14.0,Eugene Dadi,,12.0
2004-10-02,12.0,Calvin Zola,14.0,
2004-10-02,20.0,David Beresford,,16.0
2004-10-19,18.0,Danny Harrison,34.0,
2004-10-19,7.0,Iain Hume,,12.0
2004-10-19,11.0,Paul Hall,21.0,
2004-10-19,12.0,Calvin Zola,7.0,
2004-10-19,34.0,Jason McAteer,,18.0
2004-10-19,21.0,Chris Dagnall,,11.0
2004-10-23,21.0,Chris Dagnall,,12.0
2004-10-23,11.0,Paul Hall,7.0,
2004-10-23,7.0,Iain Hume,,11.0
2004-10-23,16.0,Theodore Whitmore,,18.0
2004-10-23,12.0,Calvin Zola,21.0,
2004-10-23,18.0,Danny Harrison,16.0,
2004-10-30,12.0,Calvin Zola,21.0,
2004-10-30,21.0,Chris Dagnall,,12.0
2004-11-02,20.0,David Beresford,12.0,
2004-11-02,10.0,Gary Jones,5.0,
2004-11-02,12.0,Calvin Zola,,20.0
2004-11-02,5.0,Ian Sharps,,10.0
2004-11-06,14.0,Eugene Dadi,12.0,
2004-11-06,12.0,Calvin Zola,,14.0
2004-11-09,9.0,Simon Haworth,7.0,
2004-11-09,7.0,Iain Hume,,9.0
2004-11-20,4.0,Mike Jackson,,14.0
2004-11-20,14.0,Eugene Dadi,4.0,
2004-11-27,26.0,Paul Brown,15.0,
2004-11-27,9.0,Simon Haworth,,16.0
2004-11-27,15.0,Ian Goodison,,26.0
2004-11-27,16.0,Theodore Whitmore,9.0,
2004-11-30,14.0,Eugene Dadi,15.0,
2004-11-30,15.0,Ian Goodison,,14.0
2004-12-07,15.0,Ian Goodison,,20.0
2004-12-07,10.0,Gary Jones,16.0,
2004-12-07,16.0,Theodore Whitmore,,10.0
2004-12-07,11.0,Paul Hall,,14.0
2004-12-07,20.0,David Beresford,15.0,
2004-12-07,14.0,Eugene Dadi,11.0,
2004-12-10,18.0,Danny Harrison,8.0,
2004-12-10,4.0,Mike Jackson,,15.0
2004-12-10,8.0,Mark Rankine,,18.0
2004-12-10,15.0,Ian Goodison,4.0,
2004-12-10,20.0,David Beresford,,16.0
2004-12-10,16.0,Theodore Whitmore,20.0,
2004-12-18,13.0,Russell Howarth,,16.0
2004-12-18,16.0,Theodore Whitmore,13.0,
2004-12-18,13.0,Russell Howarth,1.0,
2004-12-18,1.0,John Achterberg,,13.0
2004-12-18,10.0,Gary Jones,,14.0
2004-12-18,14.0,Eugene Dadi,10.0,
2004-12-28,7.0,Iain Hume,,11.0
2004-12-28,11.0,Paul Hall,7.0,
2005-01-01,8.0,Mark Rankine,,18.0
2005-01-01,18.0,Danny Harrison,8.0,
2005-01-03,34.0,Jason McAteer,,16.0
2005-01-03,19.0,Steven Jennings,14.0,
2005-01-03,16.0,Theodore Whitmore,34.0,
2005-01-03,14.0,Eugene Dadi,,19.0
2005-01-10,11.0,Paul Hall,,14.0
2005-01-10,16.0,Theodore Whitmore,18.0,
2005-01-10,10.0,Gary Jones,5.0,
2005-01-10,14.0,Eugene Dadi,11.0,
2005-01-10,5.0,Ian Sharps,,10.0
2005-01-10,18.0,Danny Harrison,,16.0
2005-01-15,18.0,Danny Harrison,34.0,
2005-01-15,11.0,Paul Hall,21.0,
2005-01-15,17.0,Paul Linwood,15.0,
2005-01-15,21.0,Chris Dagnall,,11.0
2005-01-15,15.0,Ian Goodison,,17.0
2005-01-15,34.0,Jason McAteer,,18.0
2005-01-22,14.0,Eugene Dadi,7.0,
2005-01-22,8.0,Mark Rankine,,19.0
2005-01-22,19.0,Steven Jennings,8.0,
2005-01-22,11.0,Paul Hall,16.0,
2005-01-22,16.0,Theodore Whitmore,,11.0
2005-01-22,7.0,Iain Hume,,14.0
2005-01-25,11.0,Paul Hall,,16.0
2005-01-25,16.0,Theodore Whitmore,11.0,
2005-01-29,7.0,Iain Hume,,16.0
2005-01-29,16.0,Theodore Whitmore,7.0,
2005-01-29,17.0,Paul Linwood,15.0,
2005-01-29,15.0,Ian Goodison,,17.0
2005-02-05,14.0,Eugene Dadi,,19.0
2005-02-05,19.0,Steven Jennings,14.0,
2005-02-05,17.0,Paul Linwood,11.0,
2005-02-05,11.0,Paul Hall,,17.0
2005-02-12,11.0,Paul Hall,,19.0
2005-02-12,20.0,David Beresford,,16.0
2005-02-12,19.0,Steven Jennings,11.0,
2005-02-12,10.0,Gary Jones,14.0,
2005-02-12,14.0,Eugene Dadi,,10.0
2005-02-12,16.0,Theodore Whitmore,20.0,
2005-02-22,21.0,Chris Dagnall,14.0,
2005-02-22,14.0,Eugene Dadi,,21.0
2005-02-26,16.0,Theodore Whitmore,21.0,
2005-02-26,21.0,Chris Dagnall,,16.0
2005-02-26,10.0,Gary Jones,7.0,
2005-02-26,34.0,Jason McAteer,,18.0
2005-02-26,18.0,Danny Harrison,34.0,
2005-02-26,7.0,Iain Hume,,10.0
2005-03-05,16.0,Theodore Whitmore,,10.0
2005-03-05,14.0,Eugene Dadi,,21.0
2005-03-05,10.0,Gary Jones,16.0,
2005-03-05,21.0,Chris Dagnall,14.0,
2005-03-12,16.0,Theodore Whitmore,7.0,
2005-03-12,7.0,Iain Hume,,16.0
2005-03-18,17.0,Paul Linwood,15.0,
2005-03-18,7.0,Iain Hume,,18.0
2005-03-18,21.0,Chris Dagnall,16.0,
2005-03-18,15.0,Ian Goodison,,17.0
2005-03-18,18.0,Danny Harrison,7.0,
2005-03-18,16.0,Theodore Whitmore,,21.0
2005-03-26,7.0,Iain Hume,,21.0
2005-03-26,21.0,Chris Dagnall,7.0,
2005-03-28,18.0,Danny Harrison,26.0,
2005-03-28,16.0,Theodore Whitmore,34.0,
2005-03-28,34.0,Jason McAteer,,16.0
2005-03-28,26.0,Paul Brown,,18.0
2005-04-02,21.0,Chris Dagnall,7.0,
2005-04-02,34.0,Jason McAteer,,18.0
2005-04-02,7.0,Iain Hume,,21.0
2005-04-02,16.0,Theodore Whitmore,,19.0
2005-04-02,18.0,Danny Harrison,34.0,
2005-04-02,19.0,Steven Jennings,16.0,
2005-04-12,19.0,Steven Jennings,34.0,
2005-04-12,21.0,Chris Dagnall,7.0,
2005-04-12,18.0,Danny Harrison,16.0,
2005-04-12,34.0,Jason McAteer,,19.0
2005-04-12,16.0,Theodore Whitmore,,18.0
2005-04-12,7.0,Iain Hume,,21.0
2005-04-16,20.0,David Beresford,,21.0
2005-04-16,16.0,Theodore Whitmore,,14.0
2005-04-16,14.0,Eugene Dadi,16.0,
2005-04-16,21.0,Chris Dagnall,20.0,
2005-04-23,8.0,Mark Rankine,,17.0
2005-04-23,17.0,Paul Linwood,8.0,
2005-04-29,21.0,Chris Dagnall,2.0,
2005-04-29,20.0,David Beresford,16.0,
2005-04-29,2.0,Ryan Taylor,,21.0
2005-04-29,16.0,Theodore Whitmore,,20.0
2005-05-07,26.0,Paul Brown,11.0,
2005-05-07,11.0,Paul Hall,,26.0
2005-05-13,16.0,Theodore Whitmore,,14.0
2005-05-13,20.0,David Beresford,11.0,
2005-05-13,14.0,Eugene Dadi,16.0,
2005-05-13,11.0,Paul Hall,,20.0
2005-05-17,14.0,Eugene Dadi,,21.0
2005-05-17,21.0,Chris Dagnall,14.0,
2005-05-17,20.0,David Beresford,15.0,
2005-05-17,34.0,Jason McAteer,,18.0
2005-05-17,15.0,Ian Goodison,,20.0
2005-05-17,18.0,Danny Harrison,34.0,
2005-08-06,8.0,Mark Rankine,,12.0
2005-08-06,12.0,Steven Jennings,8.0,
2005-08-09,8.0,Mark Rankine,,18.0
2005-08-09,18.0,Danny Harrison,8.0,
2005-08-09,16.0,Theodore Whitmore,11.0,
2005-08-09,11.0,Sam Aiston,,16.0
2005-08-12,6.0,Jason McAteer,,12.0
2005-08-12,28.0,Steve Davies,7.0,
2005-08-12,7.0,Iain Hume,,28.0
2005-08-12,12.0,Steven Jennings,6.0,
2005-08-12,8.0,Mark Rankine,,18.0
2005-08-12,18.0,Danny Harrison,8.0,
2005-08-20,28.0,Steve Davies,7.0,
2005-08-20,4.0,Mike Jackson,,12.0
2005-08-20,2.0,Alex Bruce,17.0,
2005-08-20,7.0,Iain Hume,,28.0
2005-08-20,12.0,Steven Jennings,4.0,
2005-08-20,17.0,Paul Linwood,,2.0
2005-08-23,8.0,Mark Rankine,,2.0
2005-08-23,7.0,Iain Hume,28.0,
2005-08-23,2.0,Alex Bruce,8.0,
2005-08-23,28.0,Steve Davies,,7.0
2005-08-27,11.0,Sam Aiston,,21.0
2005-08-27,7.0,Iain Hume,,28.0
2005-08-27,21.0,Chris Dagnall,11.0,
2005-08-27,28.0,Steve Davies,7.0,
2005-08-29,28.0,Steve Davies,7.0,
2005-08-29,16.0,Theodore Whitmore,3.0,
2005-08-29,7.0,Iain Hume,,28.0
2005-08-29,3.0,Gareth Roberts,,16.0
2005-08-29,10.0,Chris Greenacre,,21.0
2005-08-29,21.0,Chris Dagnall,10.0,
2005-09-02,12.0,Steven Jennings,,16.0
2005-09-02,14.0,Delroy Facey,,21.0
2005-09-02,16.0,Theodore Whitmore,12.0,
2005-09-02,21.0,Chris Dagnall,14.0,
2005-09-09,18.0,Danny Harrison,8.0,
2005-09-09,20.0,Carl Tremarco,,12.0
2005-09-09,12.0,Steven Jennings,20.0,
2005-09-09,8.0,Mark Rankine,,18.0
2005-09-17,7.0,Nicky Summerbee,,21.0
2005-09-17,21.0,Chris Dagnall,7.0,
2005-09-24,6.0,Jason McAteer,18.0,
2005-09-24,7.0,Nicky Summerbee,,12.0
2005-09-24,18.0,Danny Harrison,,6.0
2005-09-24,12.0,Steven Jennings,7.0,
2005-09-27,8.0,Mark Rankine,,12.0
2005-09-27,12.0,Steven Jennings,8.0,
2005-10-01,11.0,Sam Aiston,7.0,
2005-10-01,21.0,Chris Dagnall,11.0,
2005-10-01,11.0,Sam Aiston,,21.0
2005-10-01,7.0,Nicky Summerbee,,11.0
2005-10-15,9.0,Calvin Zola,,16.0
2005-10-15,16.0,Theodore Whitmore,9.0,
2005-10-18,11.0,Sam Aiston,,9.0
2005-10-18,12.0,Steve Davies,10.0,
2005-10-18,10.0,Chris Greenacre,,12.0
2005-10-18,9.0,Calvin Zola,11.0,
2005-10-22,19.0,Stephen O'Leary,8.0,
2005-10-22,8.0,Mark Rankine,,19.0
2005-10-29,15.0,Ian Goodison,28.0,
2005-10-29,28.0,Steve Davies,,15.0
2005-11-06,8.0,Mark Rankine,,11.0
2005-11-06,11.0,Sam Aiston,8.0,
2005-11-06,21.0,Chris Dagnall,28.0,
2005-11-06,28.0,Steve Davies,,21.0
2005-11-12,9.0,Calvin Zola,14.0,
2005-11-12,15.0,Ian Goodison,28.0,
2005-11-12,28.0,Steve Davies,,15.0
2005-11-12,11.0,Sam Aiston,18.0,
2005-11-12,18.0,Danny Harrison,,11.0
2005-11-12,14.0,Delroy Facey,,9.0
2005-11-19,10.0,Chris Greenacre,,21.0
2005-11-19,2.0,Simon Francis,17.0,
2005-11-19,21.0,Chris Dagnall,10.0,
2005-11-19,17.0,Paul Linwood,,2.0
2005-11-19,14.0,Delroy Facey,,9.0
2005-11-19,9.0,Calvin Zola,14.0,
2005-11-22,12.0,Steven Jennings,,21.0
2005-11-22,21.0,Chris Dagnall,12.0,
2005-11-26,12.0,Steven Jennings,11.0,
2005-11-26,28.0,Steve Davies,10.0,
2005-11-26,9.0,Calvin Zola,14.0,
2005-11-26,11.0,Sam Aiston,,12.0
2005-11-26,10.0,Chris Greenacre,,28.0
2005-11-26,14.0,Delroy Facey,,9.0
2005-12-06,11.0,Sam Aiston,18.0,
2005-12-06,4.0,Mike Jackson,,20.0
2005-12-06,18.0,Danny Harrison,,11.0
2005-12-06,20.0,Carl Tremarco,4.0,
2005-12-10,9.0,Calvin Zola,28.0,
2005-12-10,28.0,Steve Davies,10.0,
2005-12-10,28.0,Steve Davies,,9.0
2005-12-10,10.0,Chris Greenacre,,28.0
2005-12-17,9.0,Calvin Zola,,11.0
2005-12-17,28.0,Steve Davies,5.0,
2005-12-17,11.0,Sam Aiston,9.0,
2005-12-17,5.0,Ian Sharps,,28.0
2005-12-20,11.0,Sam Aiston,,22.0
2005-12-20,22.0,Paul Brown,11.0,
2005-12-20,21.0,Carl Tremarco,,16.0
2005-12-20,16.0,Theodore Whitmore,21.0,
2005-12-26,14.0,Delroy Facey,,28.0
2005-12-26,28.0,Steve Davies,14.0,
2005-12-26,17.0,Paul Linwood,15.0,
2005-12-26,15.0,Ian Goodison,,17.0
2005-12-28,20.0,Carl Tremarco,6.0,
2005-12-28,6.0,Jason McAteer,,20.0
2005-12-31,8.0,Mark Rankine,,6.0
2005-12-31,6.0,Jason McAteer,8.0,
2006-01-02,20.0,Carl Tremarco,,28.0
2006-01-02,9.0,Calvin Zola,,12.0
2006-01-02,28.0,Steve Davies,20.0,
2006-01-02,12.0,Steven Jennings,9.0,
2006-01-02,15.0,Ian Goodison,11.0,
2006-01-02,11.0,Sam Aiston,,15.0
2006-01-07,14.0,Delroy Facey,9.0,
2006-01-07,9.0,Calvin Zola,,14.0
2006-01-07,8.0,Mark Rankine,6.0,
2006-01-07,19.0,Stephen O'Leary,18.0,
2006-01-07,6.0,Jason McAteer,,8.0
2006-01-07,18.0,Danny Harrison,,19.0
2006-01-14,19.0,Stephen O'Leary,,8.0
2006-01-14,11.0,Sam Aiston,18.0,
2006-01-14,9.0,Calvin Zola,,14.0
2006-01-14,14.0,Delroy Facey,9.0,
2006-01-14,18.0,Danny Harrison,,11.0
2006-01-14,8.0,Mark Rankine,19.0,
2006-02-03,12.0,Steven Jennings,19.0,
2006-02-03,19.0,Stephen O'Leary,,12.0
2006-02-11,8.0,Mark Rankine,14.0,
2006-02-11,11.0,Sam Aiston,6.0,
2006-02-11,14.0,Delroy Facey,,8.0
2006-02-11,6.0,Jason McAteer,,11.0
2006-02-14,14.0,Delroy Facey,,28.0
2006-02-14,28.0,Steve Davies,14.0,
2006-02-25,6.0,Jason McAteer,8.0,
2006-02-25,9.0,Calvin Zola,19.0,
2006-02-25,8.0,Mark Rankine,,6.0
2006-02-25,19.0,Stephen O'Leary,,9.0
2006-03-07,14.0,Delroy Facey,9.0,
2006-03-07,9.0,Calvin Zola,,14.0
2006-03-11,20.0,Carl Tremarco,,18.0
2006-03-11,6.0,Jason McAteer,,12.0
2006-03-11,18.0,Danny Harrison,20.0,
2006-03-11,12.0,Steven Jennings,6.0,
2006-03-11,9.0,Calvin Zola,,14.0
2006-03-11,14.0,Delroy Facey,9.0,
2006-03-25,14.0,Delroy Facey,9.0,
2006-03-25,18.0,Danny Harrison,6.0,
2006-03-25,6.0,Jason McAteer,,18.0
2006-03-25,9.0,Calvin Zola,,14.0
2006-03-31,14.0,Delroy Facey,,11.0
2006-03-31,9.0,Calvin Zola,,28.0
2006-03-31,5.0,Ian Sharps,,15.0
2006-03-31,28.0,Steve Davies,9.0,
2006-03-31,15.0,Ian Goodison,5.0,
2006-03-31,11.0,Sam Aiston,14.0,
2006-04-08,28.0,Steve Davies,19.0,
2006-04-08,19.0,Stephen O'Leary,,28.0
2006-04-08,18.0,Danny Harrison,9.0,
2006-04-08,11.0,Sam Aiston,15.0,
2006-04-08,9.0,Calvin Zola,,18.0
2006-04-08,15.0,Ian Goodison,,11.0
2006-04-15,28.0,Steve Davies,,20.0
2006-04-15,20.0,Carl Tremarco,28.0,
2006-04-15,19.0,Stephen O'Leary,,11.0
2006-04-15,11.0,Sam Aiston,19.0,
2006-04-17,6.0,Jason McAteer,20.0,
2006-04-17,20.0,Carl Tremarco,,6.0
2006-04-17,11.0,Sam Aiston,,18.0
2006-04-17,31.0,David Raven,,28.0
2006-04-17,28.0,Steve Davies,31.0,
2006-04-17,18.0,Danny Harrison,11.0,
2006-04-22,28.0,Steve Davies,,20.0
2006-04-22,20.0,Carl Tremarco,28.0,
2006-05-06,20.0,Carl Tremarco,,6.0
2006-05-06,28.0,Steve Davies,14.0,
2006-05-06,6.0,Jason McAteer,20.0,
2006-05-06,17.0,Paul Linwood,,23.0
2006-05-06,14.0,Delroy Facey,,28.0
2006-05-06,23.0,Oliver James,17.0,
